id,year,dev,has_written_peps,has_written_acc_peps,is_delegate,peps_this_year,total_peps,accepted_peps_year,total_accepted_peps,degree,contributions_sc,contributions_edits,contributions_added,contributions_deleted,collaborators,knum,aknum,top,top2,tenure,betweenness,closeness,degree_cent,file_mean_degree,clus_sq,clus_dot,clus_red
10,2002,Just van Rossum,1,1,0,1,1,1,1,68,7747,130,6079,1668,21,8,9.879786879786879,0,1,4,0.025904740083879912,0.35476860900926865,0.0566915313734094,3.5441176470588234,0.23577111383108934,0.029627138518707748,0.5553116769095698
47,2002,Andrew MacIntyre,0,0,0,0,0,0,0,55,6536,80,5999,537,23,9,10.656284153005464,1,1,1,0.03591230252673125,0.3536496255830029,0.045853444493198774,5.363636363636363,0.232103825136612,0.04940139356219518,0.36094276094276095
36,2002,Neal Norwitz,1,1,0,1,1,1,1,245,6991,462,3989,3002,36,9,10.656284153005464,1,1,2,0.22820663285924295,0.3840426807475394,0.20425625274243092,5.118367346938776,0.15377870232603696,0.07039628867892557,0.5358313817330211
19,2002,Eric S. Raymond,0,0,0,0,0,0,0,3,66,4,44,22,5,2,2,0,0,3,0.0018234978044966992,0.25767326213741204,0.002501096972356297,3.0,0.25,0.004787613246766979,0.3333333333333333
20,2002,Marc-André Lemburg,1,1,0,0,6,0,3,49,5752,103,3570,2182,23,9,10.656284153005464,1,1,3,0.01213010415781994,0.35304224108221627,0.040851250548486186,5.775510204081633,0.1624893797790994,0.05158688804025108,0.58078231292517
18,2002,Peter Schneider-Kamp,1,0,0,0,1,0,0,1,4,1,2,2,11,1,1,0,0,3,0.0,0.3123599010309542,0.0008336989907854322,12.0,0.0,0.007191731599136495,0.0
17,2002,Martin v. Löwis,0,0,0,0,0,0,0,396,130321,1065,87309,43012,30,9,10.656284153005464,1,1,3,0.3201300289094852,0.39347681264020506,0.3301448003510312,4.015151515151516,0.14336920801592823,0.07427957951251965,0.3475898222733666
22,2002,Thomas Heller,1,0,0,1,1,0,0,49,8206,78,5624,2582,22,7,9.042178217821782,0,0,3,0.026627256835123625,0.3532444706346048,0.040851250548486186,4.836734693877551,0.1312880044223328,0.04447101516984306,0.3758503401360544
38,2002,Piers Lauder,0,0,0,0,0,0,0,4,591,17,455,136,9,3,3.8424354272769756,0,0,2,2.4144401067904722e-05,0.27392627856096,0.003334795963141729,5.0,0.28125,0.007462029336929658,0.6666666666666666
37,2002,Anthony Baxter,1,1,0,0,1,0,1,43,1014,76,714,300,23,9,10.656284153005464,1,1,2,0.0049489878768726485,0.35243693934011217,0.035849056603773584,7.465116279069767,0.25553715586835024,0.05683935048607671,0.8305647840531561
39,2002,Michael W. Hudson,0,0,0,0,0,0,0,221,13440,456,9026,4414,30,9,10.656284153005464,1,1,2,0.09557572271241449,0.3725579426735305,0.18424747696358051,5.475113122171946,0.1681409134187168,0.08694588088017041,0.6632250102838337
2,2002,Jack Jansen,1,1,0,1,1,1,1,718,147973,1726,79127,68846,25,9,10.656284153005464,1,1,11,1.0,0.4369718580055705,0.5985958753839404,1.5682451253481895,0.14569039748895865,0.018400132387277012,0.011538327059125185
48,2002,Steve Holden,0,0,0,0,0,0,0,6,638,8,450,188,15,4,5.061749571183533,0,0,1,0.0002199839124702148,0.2888752943484536,0.005002193944712594,5.833333333333333,0.136986301369863,0.02356874201979365,0.6666666666666666
26,2002,Skip Montanaro,1,0,0,0,1,0,0,92,7496,131,4916,2580,25,9,10.656284153005464,1,1,3,0.0364381356377508,0.35806447066939256,0.07670030715225977,5.282608695652174,0.15255783642880416,0.06106519522761495,0.5434782608695652
1,2002,Sjoerd Mullender,0,0,0,0,0,0,0,3,23,3,12,11,11,3,3.8424354272769756,0,0,11,2.1106817147817318e-05,0.3069951634650212,0.002501096972356297,6.0,0.19230769230769232,0.008256613706806389,1.0
3,2002,Barry Warsaw,1,1,0,3,14,3,13,368,26384,687,16537,9847,26,9,10.656284153005464,1,1,9,0.37044679236723277,0.3892545586936161,0.3068012286090391,2.5760869565217392,0.20291652883449113,0.0392958634958857,0.14762765075228054
27,2002,Tim Peters,1,1,0,0,3,0,3,388,46594,1015,30962,15632,31,9,10.656284153005464,1,1,3,0.3134573127256426,0.3926000538662176,0.32347520842474775,3.9587628865979383,0.16140268602343474,0.06863460248548918,0.3562162018167772
28,2002,Ka-Ping Yee,1,1,0,0,2,0,2,4,119,4,69,50,13,2,2,0,0,3,0.00010228872624731404,0.3362009184191693,0.003334795963141729,6.25,0.18604651162790697,0.00916097027551303,0.3333333333333333
8,2002,Andrew M. Kuchling,0,0,0,0,0,0,0,97,9334,261,6344,2990,25,9,10.656284153005464,1,1,5,0.042367603705804585,0.3585849888706854,0.08086880210618694,4.371134020618556,0.14499468650371944,0.055153811661739764,0.4329896907216495
29,2002,Paul Prescod,1,1,0,0,4,0,2,1,7,1,5,2,3,1,1,0,0,3,0.0,0.22724146830414052,0.0008336989907854322,4.0,0.0,0.006586757867575919,0.0
49,2002,Raymond Hettinger,1,1,0,4,5,3,4,203,8987,476,6316,2671,30,9,10.656284153005464,1,1,1,0.09053697568653409,0.3705432084184235,0.16924089512944276,4.852216748768473,0.20142432715833625,0.07019717449443584,0.5673803833585329
40,2002,Kurt B. Kaiser,0,0,0,0,0,0,0,76,8168,206,3361,4807,5,3,3.4166666666666665,0,0,2,0.10186955454670996,0.24430089516108205,0.06336112329969286,1.763157894736842,0.43824336688014637,0.12805245184674835,0.15789473684210525
50,2002,Christian Tismer,0,0,0,0,0,0,0,1,18,1,6,12,5,1,1,0,0,1,0.0,0.25307337010787373,0.0008336989907854322,6.0,0.0,0.0036892792182066448,0.0
31,2002,Fredrik Lundh,0,0,0,0,0,0,0,9,581,13,429,152,12,4,5.061749571183533,0,0,3,0.001878386192509205,0.2769401749681649,0.007503290917068891,4.111111111111111,0.12093023255813953,0.01424175790031735,0.5555555555555556
32,2002,Mark Hammond,0,0,0,0,0,0,0,178,6433,214,2975,3458,24,9,10.656284153005464,1,1,3,0.10077943986354605,0.3667964518128543,0.14839842035980694,4.073033707865169,0.22980955108469964,0.06273665827226328,0.4552783596775217
41,2002,Steve Purcell,0,0,0,0,0,0,0,1,26,2,16,10,5,1,1,0,0,2,0.0,0.253854701908145,0.0008336989907854322,6.0,0.0,0.004072705539576776,0.0
42,2002,Finn Bock,0,0,0,0,0,0,0,4,54,7,36,18,5,2,2,0,0,2,8.9884551958245e-05,0.29859655470783747,0.003334795963141729,3.25,0.7777777777777778,0.004784651325256811,1.0
0,2003,Guido van Rossum,1,1,0,2,19,2,15,292,37968,688,16453,21515,36,7,8.444769140853301,1,1,12,0.35804024835274717,0.3985026672857153,0.2675509402679,3.1815068493150687,0.1376935041848752,0.04440521835436714,0.18650849691663135
4,2003,Fred Drake,0,0,0,0,0,0,0,195,14002,537,7083,6919,31,7,8.444769140853301,1,1,8,0.19417542307641245,0.38243850069387453,0.17867271695972775,3.405128205128205,0.15565704124315477,0.047876481747148654,0.2595823420565689
14,2003,Neil Schemenauer,1,1,0,0,2,0,2,13,400,20,228,172,27,6,7.67816091954023,0,1,4,0.0068574717990367105,0.35053947813737063,0.01191151446398185,7.0,0.26326530612244897,0.036825498218936624,0.5
43,2003,Jason Tishler,0,0,0,0,0,0,0,23,656,35,363,293,24,7,8.444769140853301,1,1,2,0.006516956589551003,0.35053947813737063,0.02107421789781404,5.913043478260869,0.22072072072072071,0.03689251189814096,0.6442687747035573
44,2003,Walter Dörwald,1,1,0,0,1,0,1,167,16448,335,9318,7130,29,7,8.444769140853301,1,1,2,0.1445738979337106,0.3723332673357306,0.1530171473449976,3.5149700598802394,0.1692566590413084,0.04976569278909896,0.2987518938027559
9,2003,Greg Ward,0,0,0,0,0,0,0,21,3565,59,2671,894,28,5,6.446481299212598,0,0,6,0.005928733856816713,0.35182657003433176,0.0192416772110476,5.619047619047619,0.19096334185848252,0.03478480031176968,0.5333333333333334
45,2003,Gustavo Niemeyer,0,0,0,0,0,0,0,29,3070,53,2044,1026,27,7,8.444769140853301,1,1,2,0.007301789128702176,0.35260337202888775,0.026571839958113356,5.344827586206897,0.2273519163763066,0.036866815906392555,0.6822660098522167
23,2003,Thomas Wouters,1,1,0,0,3,0,2,4,38,6,30,8,10,1,1,0,0,4,0.006362444743905322,0.3187093509025453,0.0036650813735328767,3.5,0.0,0.009458699624434458,0.0
46,2003,Tony Lownds,0,0,0,0,0,0,0,5,110,6,41,69,3,2,2,0,0,2,0.0045124143485326985,0.24310533134301726,0.004581351716916096,2.0,1.0,0.01988387759330186,0.30000000000000004
6,2003,Jeremy Hylton,1,1,0,0,6,0,4,79,7400,175,4720,2680,32,7,8.444769140853301,1,1,7,0.05546395461130134,0.3609718076807318,0.07238535712727431,4.531645569620253,0.16962399662019434,0.04678739058248724,0.3950016228497241
10,2003,Just van Rossum,1,1,0,0,1,0,1,47,5381,112,2939,2442,28,7,8.444769140853301,1,1,5,0.025777946787890412,0.3552176695045422,0.043064706139011304,4.74468085106383,0.19535082107059074,0.04187855570541386,0.47548566142460685
47,2003,Andrew MacIntyre,0,0,0,0,0,0,0,33,2979,69,1769,1210,30,7,8.444769140853301,1,1,2,0.03150901042636975,0.35416731232249216,0.030236921331646235,5.515151515151516,0.17810693641618497,0.043880624977649996,0.27651515151515155
36,2003,Neal Norwitz,1,1,0,0,1,0,1,187,11961,372,9371,2590,33,7,8.444769140853301,1,1,3,0.15180236016848775,0.3819811295549143,0.17134255421266198,4.390374331550802,0.1407010498286662,0.0640300924643312,0.4430452532919326
51,2003,Andrew McNamara,1,1,0,1,1,1,1,1,10,1,9,1,3,1,1,0,0,1,0.0,0.23030877622605517,0.0009162703433832192,4.0,0.0,0.008857292089199255,0.0
17,2003,Martin v. Löwis,0,0,0,0,0,0,0,249,48093,644,30384,17709,35,7,8.444769140853301,1,1,4,0.26966671978949025,0.39230283049682807,0.2281513155024216,3.710843373493976,0.12171287694726311,0.054349085287491654,0.27147298872910997
11,2003,Greg Stein,1,0,0,0,1,0,0,1,8,1,3,5,7,1,1,0,0,5,0.0,0.2616959343133968,0.0009162703433832192,8.0,0.0,0.017207360207759655,0.0
49,2003,Raymond Hettinger,1,1,0,4,9,3,7,322,33711,1130,23348,10363,37,7,8.444769140853301,1,1,2,0.37161977064863694,0.40473058647877613,0.29503905056939655,3.440993788819876,0.11853652860371257,0.05072326346474907,0.24347439097540682
52,2003,Brett Cannon,1,1,0,0,1,0,1,49,3467,115,2497,970,30,7,8.444769140853301,1,1,1,0.018537986242334017,0.3561418559704525,0.04489724682577774,5.836734693877551,0.1853920515574651,0.05095116765478474,0.6301020408163265
20,2003,Marc-André Lemburg,1,1,0,0,6,0,3,10,7249,12,3882,3367,27,4,4.959962795417072,0,0,4,0.0028716002894666995,0.3501551849035273,0.009162703433832192,7.7,0.15711252653927812,0.03771893146278459,0.5555555555555556
21,2003,Jim Fulton,0,0,0,0,0,0,0,10,2077,24,1593,484,10,2,2,0,0,4,0.008963005224974393,0.3150418094652318,0.009162703433832192,2.6,0.20408163265306123,0.017306813458718297,0.2
37,2003,Anthony Baxter,1,1,0,1,2,1,2,35,1502,78,1025,477,29,7,8.444769140853301,1,1,3,0.016139748861914185,0.3585405663193648,0.032069462018412674,5.457142857142857,0.12127325711723828,0.04517689875609561,0.45882352941176474
38,2003,Piers Lauder,0,0,0,0,0,0,0,1,11,2,6,5,3,1,1,0,0,3,0.0,0.24415840578124667,0.0009162703433832192,4.0,0.0,0.004262771791387463,0.0
22,2003,Thomas Heller,1,0,0,0,1,0,0,43,2527,106,1771,756,28,6,7.67816091954023,0,1,4,0.023677848779307568,0.3592126198644808,0.039399624765478425,4.116279069767442,0.11801397205588822,0.03555143019834143,0.3477297895902547
53,2003,Armin Rigo,0,0,0,0,0,0,0,13,575,15,205,370,27,5,6.446481299212598,0,0,1,0.0010489449435634901,0.3502831889923241,0.01191151446398185,6.6923076923076925,0.24242424242424243,0.035626113588108674,0.7692307692307692
24,2003,Gregory P. Smith,0,0,0,0,0,0,0,26,1582,71,1160,422,17,4,4.959962795417072,0,0,4,0.00588253070561361,0.3404511151140531,0.0238230289279637,3.1538461538461537,0.6318082788671024,0.026213746882146585,0.8123076923076923
39,2003,Michael W. Hudson,0,0,0,0,0,0,0,40,1424,66,797,627,28,7,8.444769140853301,1,1,3,0.013006154566139912,0.35429826714309576,0.03665081373532877,5.35,0.19509098603470165,0.04368260688159335,0.5833333333333334
2,2003,Jack Jansen,1,1,0,0,1,0,1,629,140558,1478,61257,79301,30,7,8.444769140853301,1,1,12,1.0,0.4548775995672929,0.5763340459880449,1.521462639109698,0.12306448352536892,0.014643252191059648,0.009665529148481565
54,2003,Alex Martelli,1,0,0,2,3,0,0,12,397,29,290,107,27,6,7.67816091954023,0,1,1,0.0006800108012054687,0.34964410271428664,0.01099524412059863,7.833333333333333,0.31860036832412525,0.040490159021653,0.8939393939393939
48,2003,Steve Holden,0,0,0,0,0,0,0,1,18,2,16,2,1,1,1,0,0,2,0.0,0.229811647317065,0.0009162703433832192,2.0,0.0,0.003105590062111801,0.0
26,2003,Skip Montanaro,1,1,0,2,3,1,1,109,23263,234,14363,8900,35,7,8.444769140853301,1,1,4,0.07625163044520124,0.36565528085804333,0.09987346742877089,4.522935779816514,0.15811457873467585,0.04972537361593879,0.42541624193000344
27,2003,Tim Peters,1,1,0,1,4,1,4,211,28361,696,17681,10680,34,7,8.444769140853301,1,1,4,0.1833050480537145,0.38474188455671654,0.19333304245385924,3.919431279620853,0.12982636090556085,0.05618939930082591,0.36465809072444144
3,2003,Barry Warsaw,1,1,0,1,15,1,14,119,10364,278,6581,3783,30,7,8.444769140853301,1,1,10,0.12247944947519487,0.3708920702490817,0.10903617086260309,3.2436974789915967,0.11696701802108127,0.03927229421906482,0.2085173052271756
7,2003,Ken Manheimer,0,0,0,0,0,0,0,1,204,6,145,59,1,1,1,0,0,6,0.0,0.21666470627213172,0.0009162703433832192,2.0,0.0,0.009174311926605505,0.0
28,2003,Ka-Ping Yee,1,1,0,0,2,0,2,4,187,4,105,82,11,3,3.8463126843657816,0,0,4,0.0021277390919512977,0.2739670231561122,0.0036650813735328767,5.75,0.3548387096774194,0.016737376244873745,0.5
8,2003,Andrew M. Kuchling,0,0,0,0,0,0,0,106,6989,214,4123,2866,29,7,8.444769140853301,1,1,6,0.12549628830231754,0.3681843087371768,0.09712465639862124,3.047169811320755,0.1878832474858965,0.03315485849270117,0.15381850853548967
55,2003,Hye-Shik Chang,0,0,0,0,0,0,0,15,558,21,495,63,27,6,7.67816091954023,0,1,1,0.004860054948780912,0.3507961425914342,0.013744055150748287,7.133333333333334,0.30659025787965616,0.0383130486203733,0.6476190476190476
40,2003,Kurt B. Kaiser,0,0,0,0,0,0,0,55,6452,241,3632,2820,11,3,3.8463126843657816,0,0,3,0.07672370300289552,0.28615788068941395,0.050394868886077054,1.6,0.15085158150851583,0.01807334655004126,0.04107744107744108
50,2003,Christian Tismer,0,0,0,0,0,0,0,1,26,3,17,9,5,1,1,0,0,2,0.0,0.2500847353486892,0.0009162703433832192,6.0,0.0,0.023002216137577764,0.0
56,2003,David Goodger,1,1,0,0,6,0,4,2,66,3,41,25,25,1,1,0,0,1,0.0021219918374512205,0.3481197687514996,0.0018325406867664383,13.5,0.0,0.02678297666721559,0.0
57,2003,Samuele Pedroni,1,0,0,1,1,0,0,2,248,5,219,29,3,2,2,0,0,1,2.1335467860632883e-06,0.2420001675687593,0.0018325406867664383,3.0,0.5,0.005839559050983191,1.0
41,2003,Steve Purcell,0,0,0,0,0,0,0,1,182,7,112,70,4,1,1,0,0,3,0.0,0.24603919976595262,0.0009162703433832192,5.0,0.0,0.023156909111510204,0.0
32,2003,Mark Hammond,1,1,0,1,1,1,1,29,1208,43,880,328,24,6,7.67816091954023,0,1,4,0.012581872234713456,0.34511062974554385,0.026571839958113356,4.482758620689655,0.14285714285714285,0.03391036731807919,0.4458128078817734
0,2004,Guido van Rossum,1,1,0,0,19,0,15,14,234,25,111,123,31,5,6.292517006802721,0,0,13,0.003010959354255223,0.2581165066777563,0.012287080654116891,6.214285714285714,0.13843648208469056,0.036201887979292253,0.4835164835164836
58,2004,Sean Reifscheider,1,0,0,0,1,0,0,2,118,4,72,46,3,2,2,0,0,1,5.0677787051257574e-06,0.20135903731177046,0.001755297236302413,3.5,1.0,0.011895820487007892,1.0
59,2004,Dave Cole,1,1,0,0,1,0,1,10,276,17,236,40,34,5,6.292517006802721,0,0,1,0.0007895515772501576,0.2607346056406171,0.008776486181512064,9.2,0.15883306320907617,0.05051345804954675,0.6444444444444445
4,2004,Fred Drake,0,0,0,0,0,0,0,164,9536,426,7195,2341,38,7,8.382575757575758,1,1,9,0.15998331328381754,0.2747691845279342,0.14393437337679785,2.9695121951219514,0.11726823423693275,0.031307991294509355,0.16527008828370493
14,2004,Neil Schemenauer,1,1,0,0,2,0,2,16,1591,24,879,712,30,5,6.292517006802721,0,0,5,0.007346433150871104,0.25820910452768553,0.014042377890419304,5.6875,0.21166306695464362,0.03501290881114572,0.35
43,2004,Jason Tishler,0,0,0,0,0,0,0,3,17,3,11,6,15,2,2,0,0,3,3.595528919742051e-05,0.19880068467640477,0.0026329458544536197,7.0,1.0,0.038149688586937756,1.0
60,2004,Johannes Gijsbers,0,0,0,0,0,0,0,72,2717,116,1689,1028,35,6,7.689727463312369,0,1,1,0.04349723983619883,0.26437387653661104,0.06319070050688687,3.5,0.15413105413105413,0.028722401725914466,0.297339593114241
44,2004,Walter Dörwald,1,1,0,0,1,0,1,288,6228,323,3942,2286,37,6,7.689727463312369,0,1,3,0.2495719074774848,0.2914589507474888,0.2527628020275475,2.3715277777777777,0.24346848336530194,0.02204381257489259,0.2531213704994193
9,2004,Greg Ward,0,0,0,0,0,0,0,8,4069,20,2195,1874,30,4,5.024451097804391,0,0,7,0.005770013196243153,0.2574701766664009,0.007021188945209652,6.5,0.4,0.03128109994956307,0.2857142857142857
45,2004,Gustavo Niemeyer,0,0,0,0,0,0,0,15,571,23,442,129,34,5,6.292517006802721,0,0,3,0.0013914670752478429,0.2619682907628475,0.013164729272268099,6.266666666666667,0.13214739517153748,0.0377728482576855,0.5333333333333334
61,2004,Nicholas Bastin,0,0,0,0,0,0,0,44,1243,81,870,373,36,7,8.382575757575758,1,1,1,0.021015470487072953,0.26476287617102207,0.038616539198653085,5.295454545454546,0.1259507149376331,0.046399830837487735,0.44926004228329813
23,2004,Thomas Wouters,1,1,0,0,3,0,2,2,359,2,203,156,2,2,2,0,0,5,5.638972164190906e-06,0.1611458365321669,0.001755297236302413,2.5,1.0,0.02181818181818182,1.0
62,2004,Vinay Sajip,1,1,0,0,1,0,1,5,1228,41,969,259,4,2,2,0,0,1,0.00379479922673222,0.20817292230540088,0.004388243090756032,2.0,0.14285714285714285,0.0063045667818219615,0.1
63,2004,Edward Loper,0,0,0,0,0,0,0,9,5204,66,3462,1742,13,4,5.024451097804391,0,0,1,0.004049988443750699,0.2380545324527612,0.007898837563360859,3.6666666666666665,0.12413793103448276,0.024224004464091623,0.3055555555555555
40,2004,Kurt B. Kaiser,0,0,0,0,0,0,0,32,1876,98,1188,688,31,5,6.292517006802721,0,0,4,0.025330400551502326,0.259793495351353,0.02808475578083861,3.34375,0.16619318181818182,0.024601202854850464,0.16129032258064516
64,2004,Matthias Klose,0,0,0,0,0,0,0,14,934,30,417,517,32,6,7.689727463312369,0,1,1,0.003609510255848465,0.26092364650024413,0.012287080654116891,7.642857142857143,0.15166835187057634,0.04573062973217456,0.5824175824175825
10,2004,Just van Rossum,1,1,0,0,1,0,1,3,837,20,494,343,30,1,1,0,0,6,0.003758472697651964,0.2570104905805833,0.0026329458544536197,11.0,0.0,0.03502562841618865,0.0
36,2004,Neal Norwitz,1,1,0,0,1,0,1,67,1166,91,861,305,39,7,8.382575757575758,1,1,4,0.03168398695060596,0.2675182601267138,0.058802457416130834,4.776119402985074,0.12029081295439524,0.042673257581719644,0.44504748982360925
17,2004,Martin v. Löwis,0,0,0,0,0,0,0,269,39668,575,30969,8699,43,7,8.382575757575758,1,1,5,0.2557732040659862,0.290166449857256,0.23608747828267454,3.1821561338289963,0.12431282722513089,0.03516928699296516,0.24130277978139045
20,2004,Marc-André Lemburg,1,1,0,0,6,0,3,23,2289,40,1814,475,31,5,6.292517006802721,0,0,5,0.008780646771765387,0.26168255912413146,0.020185918217477748,5.130434782608695,0.21139896373056996,0.03426811351872116,0.4426877470355731
49,2004,Raymond Hettinger,1,1,0,1,10,0,7,291,53135,904,44934,8201,41,7,8.382575757575758,1,1,3,0.29987096558276527,0.29205026531585454,0.2553957478820011,3.0171821305841924,0.09730023554991846,0.035597344733534826,0.17201090176561204
52,2004,Brett Cannon,1,1,0,1,2,1,2,81,3577,220,2535,1042,37,7,8.382575757575758,1,1,2,0.04729759216114804,0.2685162763928086,0.07108953807024772,4.481481481481482,0.11026636766395012,0.04536488435582185,0.38271604938271603
21,2004,Jim Fulton,0,0,0,0,0,0,0,22,1959,32,1672,287,33,4,5.024451097804391,0,0,5,0.012839702899803872,0.25923208315178226,0.019308269599326543,4.2272727272727275,0.19055374592833876,0.026851920736670927,0.35064935064935066
22,2004,Thomas Heller,1,0,0,0,1,0,0,45,1658,142,1210,448,32,6,7.689727463312369,0,1,5,0.03513826353385461,0.2611129616800013,0.03949418781680429,3.8444444444444446,0.18781302170283806,0.03204119599035108,0.26565656565656565
38,2004,Piers Lauder,0,0,0,0,0,0,0,2,76,7,50,26,5,2,2,0,0,4,5.690379540199512e-06,0.19293871568715282,0.001755297236302413,4.0,0.2,0.007017259559633754,1.0
37,2004,Anthony Baxter,1,1,0,0,2,0,2,74,9557,145,5448,4109,38,7,8.382575757575758,1,1,4,0.050561935025081974,0.2679165750496645,0.06494599774318928,4.3108108108108105,0.13266773838734242,0.04123371461331733,0.33543132173269163
53,2004,Armin Rigo,0,0,0,0,0,0,0,44,1409,65,868,541,32,7,8.382575757575758,1,1,2,0.02229931776481421,0.26101826976280096,0.038616539198653085,4.409090909090909,0.22998687664041995,0.036811969503424656,0.4312896405919662
65,2004,Facundo Batista,1,1,0,0,1,0,1,3,42,4,22,20,8,3,3.6709736123748864,0,0,1,4.045415982711198e-05,0.21748236255353484,0.0026329458544536197,4.0,0.043478260869565216,0.035214731972677944,0.3333333333333333
24,2004,Gregory P. Smith,0,0,0,0,0,0,0,11,1694,39,1190,504,14,3,3.6709736123748864,0,0,5,0.011533414642922858,0.2472120483843117,0.009654134799663271,2.5454545454545454,0.046153846153846156,0.01180685129770235,0.05454545454545454
39,2004,Michael W. Hudson,0,0,0,0,0,0,0,64,8037,94,3540,4497,36,7,8.382575757575758,1,1,4,0.03275100070595503,0.26633038996148883,0.05616951156167722,4.84375,0.14211469534050178,0.047752031846343475,0.42013888888888884
2,2004,Jack Jansen,1,1,0,0,1,0,1,62,23809,140,22929,880,18,5,6.292517006802721,0,0,13,0.057168857168473926,0.2476373228525455,0.054414214325374806,2.2580645161290325,0.24805194805194805,0.022470996815733245,0.17292437863564253
54,2004,Alex Martelli,1,0,0,0,3,0,0,1,25,1,20,5,1,1,1,0,0,2,0.0,0.19043732739011077,0.0008776486181512065,2.0,0.0,0.001226993865030675,0.0
47,2004,Andrew MacIntyre,0,0,0,0,0,0,0,21,3715,52,2193,1522,34,6,7.689727463312369,0,1,3,0.014592003412769472,0.25904548456754495,0.018430620981175337,5.619047619047619,0.18706697459584296,0.03938347788433486,0.29523809523809524
26,2004,Skip Montanaro,1,1,0,1,4,0,1,83,16015,169,9364,6651,37,7,8.382575757575758,1,1,5,0.05922639349107329,0.2687167738924486,0.07284483530655013,4.469879518072289,0.1141676505312869,0.04693593966110958,0.2962092271525125
6,2004,Jeremy Hylton,1,1,0,0,6,0,4,27,1419,35,807,612,34,7,8.382575757575758,1,1,8,0.007109105504078573,0.25960608796065776,0.023696512690082574,6.62962962962963,0.21189336978810663,0.04786087024022525,0.7435897435897436
3,2004,Barry Warsaw,1,1,0,0,15,0,14,66,6171,165,4025,2146,35,5,6.292517006802721,0,0,11,0.0820175065559996,0.26359929641857666,0.05792480879797963,2.6363636363636362,0.1223021582733813,0.0227123867907091,0.06013986013986014
27,2004,Tim Peters,1,1,0,1,5,1,5,815,95301,1132,50194,45107,42,7,8.382575757575758,1,1,5,1.0,0.3718718051516009,0.7152836237932333,1.9987730061349693,0.10534437732464587,0.021289730242158775,0.06427096365746672
8,2004,Andrew M. Kuchling,0,0,0,0,0,0,0,169,15469,336,3645,11824,38,7,8.382575757575758,1,1,7,0.15908878442665503,0.2779524537057052,0.1483226164675539,3.100591715976331,0.13727985690698954,0.032531220490667825,0.19118061425753732
66,2004,Phillip J. Eby,1,1,0,0,1,0,1,7,193,12,166,27,16,4,5.024451097804391,0,0,1,0.0003098900289272528,0.24369659010357997,0.006143540327058446,5.0,0.14666666666666667,0.01867109442951151,0.6190476190476191
67,2004,David Ascher,1,0,0,0,1,0,0,5,302,6,272,30,7,3,3.6709736123748864,0,0,1,0.00016065226808856066,0.2133564188145616,0.004388243090756032,3.6,0.2777777777777778,0.03443612031757925,0.8
55,2004,Hye-Shik Chang,0,0,0,0,0,0,0,171,138005,353,82124,55881,36,7,8.382575757575758,1,1,2,0.18010895261121843,0.27773794284041037,0.1500779137038563,2.7076023391812867,0.17475392850975652,0.02764023697621748,0.15122119023047814
30,2004,Trent Mick,1,1,0,0,1,0,1,3,693,4,466,227,19,3,3.6709736123748864,0,0,5,1.7259213541371504e-05,0.20254900207427143,0.0026329458544536197,13.0,0.2948717948717949,0.05575346717904413,1.0
50,2004,Christian Tismer,0,0,0,0,0,0,0,1,7,1,6,1,2,1,1,0,0,3,0.0,0.1762600413544566,0.0008776486181512065,3.0,0.0,0.0035769491178987978,0.0
56,2004,David Goodger,1,1,0,0,6,0,4,4,144,7,109,35,30,3,3.6709736123748864,0,0,2,0.00010466515332201889,0.2571022964354076,0.003510594472604826,10.25,0.6666666666666666,0.03459708903053874,1.0
68,2004,Peter Astrand,1,1,0,0,1,0,1,5,142,17,93,49,8,3,3.6709736123748864,0,0,1,0.0004479136961345667,0.21820763343062713,0.004388243090756032,3.8,0.2127659574468085,0.0572714211661401,0.7000000000000001
31,2004,Fredrik Lundh,0,0,0,0,0,0,0,10,2637,14,2598,39,31,3,3.6709736123748864,0,0,5,0.0018341109124913391,0.25774677846765387,0.008776486181512064,6.1,0.18518518518518517,0.038627948366213985,0.6666666666666667
57,2004,Samuele Pedroni,1,0,0,0,1,0,0,2,90,6,84,6,0,1,1,0,0,2,1.0188323929661057e-06,0.7798026856673062,0.001755297236302413,1.0,0.0,0.0,0.0
1,2004,Sjoerd Mullender,0,0,0,0,0,0,0,6,173,6,131,42,4,2,2,0,0,13,0.0037928426142222298,0.21462885906394022,0.005265891708907239,2.3333333333333335,0.3333333333333333,0.0058858887032292775,0.2
32,2004,Mark Hammond,1,1,0,0,1,0,1,8,309,12,214,95,22,4,5.024451097804391,0,0,5,0.0007102945568656022,0.24181349869676588,0.007021188945209652,6.375,0.11912225705329153,0.03778443167830578,0.5714285714285714
0,2005,Guido van Rossum,1,1,0,4,23,3,18,33,944,72,671,273,31,5,6.041137326073805,1,1,14,0.14841069100579196,0.18116471533706535,0.05384957721406319,3.757575757575758,0.11073825503355705,0.034946544177210125,0.19128787878787878
58,2005,Sean Reifscheider,1,0,0,0,1,0,0,2,28,2,20,8,1,2,2,0,0,2,4.837651415616725e-06,0.10833209900924921,0.003263610740246254,2.0,1.0,0.05128205128205128,1.0
4,2005,Fred Drake,0,0,0,0,0,0,0,116,17453,202,9327,8126,33,5,6.041137326073805,1,1,10,0.7016065687562839,0.19292017631784106,0.18928942293428275,2.646551724137931,0.10158862876254181,0.03257703547084805,0.10359820089955021
